Game Name,Executable Timestamp,Executable Filename,Executable Hash (MD5),Most Recent File Timestamp,Most Recent Filename,Most Recent File Hash (MD5),Volume Creation Date,Volume Modification Date,Filename
Tactical Armor Custom Gasaraki ,1999-09-01 11:51:26,/SLPS_021.81,5ba03f5f79ef9af0896e10f4d8c882e9,,,,1999-09-01 13:00:00,,Tactical Armor Custom Gasaraki (Japan).bin
Tactics Ogre: Let Us Cling Together ,1997-05-17 00:30:40,/SLPS_007.67,ed558ff183f9eee07fdf06cf2134edcb,1997-05-17 01:34:26,/SYSTEM.CNF,570e15b1ee570e30003e17dbd55d14b1,1997-07-01 00:00:00,,Tactics Ogre - Let Us Cling Together (Japan) (Track 1).bin
Tactics Ogre ,1998-01-12 13:48:44,/SLUS_005.60,c2059e8d9b9fdcb6bc538534c5540abd,1998-01-17 16:01:00,/PRG.EXE,eb7c854982fab228caf616a8c62b0f53,1997-10-23 18:00:39,,Tactics Ogre (USA) (Track 1).bin
Tadaima Wakusei Kaitaku-chuu! ,1995-09-26 16:35:32,/SLPS_001.16,d15cb23e970c624fd9843df5fd6b0f8a,,,,1995-09-26 16:45:00,,Tadaima Wakusei Kaitaku-chuu! (Japan).bin
Taiho Shichau zo: You're Under Arrest ,2001-02-26 15:51:08,/SLPM_867.80,ce07fb837628f1baacb38e97c049aa5d,,,,,2001-02-26 16:30:00,Taiho Shichau zo - You're Under Arrest (Japan) (Disc 1) (Shokai Genteiban).bin
Taiho Shichau zo: You're Under Arrest ,2001-02-26 15:51:08,/SLPM_867.82,ce07fb837628f1baacb38e97c049aa5d,,,,,2001-02-26 16:30:00,Taiho Shichau zo - You're Under Arrest (Japan) (Disc 1).bin
Taiho Shichau zo: You're Under Arrest ,2001-02-26 15:51:08,/SLPM_867.81,ce07fb837628f1baacb38e97c049aa5d,,,,,2001-02-26 16:30:00,Taiho Shichau zo - You're Under Arrest (Japan) (Disc 2) (Shokai Genteiban).bin
Taiho Shichau zo: You're Under Arrest ,2001-02-26 15:51:08,/SLPM_867.83,ce07fb837628f1baacb38e97c049aa5d,,,,,2001-02-26 16:30:00,Taiho Shichau zo - You're Under Arrest (Japan) (Disc 2).bin
Taiken Bandai Vol. 2 ,1999-02-18 17:18:02,/SLPM_804.15,90dba9a1ce041f49fd3ca79ce66b99b4,,,,1999-02-18 00:00:00,1999-02-18 00:00:00,Taiken Bandai Vol. 2 (Japan) (Track 1).bin
Taiken Bandai! Vol. 1 ,1998-02-11 21:36:22,/SLPM_803.05,9463e79eae2a9feeaba971186bae86f9,,,,1998-02-11 21:40:08,,Taiken Bandai! Vol. 1 (Japan).bin
Taiketsu Rumiizu! Meruhen Land ,1996-02-22 01:05:38,/SLPS_002.02,0ec53391efda981f40e01bd696cdf485,1996-04-03 20:02:00,/DA/SILENCE.DA,d41d8cd98f00b204e9800998ecf8427e,1995-10-08 02:35:02,,Taiketsu Rumiizu! Meruhen Land (Japan) (Track 01).bin
Taikou Risshiden II ,1996-04-17 16:47:08,/SLPS_002.34,e969c8d51507f2fefa3612db754d9ce0,,,,1996-04-17 00:00:00,,Taikou Risshiden II (Japan) (Rev 1) (Track 1).bin
Taikou Risshiden II ,1996-01-17 21:39:30,/SLPS_002.34,6772292b4bdf05df342b3574c39b2f07,,,,1996-01-25 00:00:00,,Taikou Risshiden II (Japan) (Track 1).bin
Taikou Risshiden III ,1999-08-24 00:00:00,/SLPM_862.68,50de597a18ea5664fb6b3a10b0e05f0a,,,,1999-08-24 00:00:00,,Taikou Risshiden III (Japan) (Rev 1).bin
Taikou Risshiden III ,1999-07-15 00:00:00,/SLPM_862.68,60985801f413265995a3928bfef895a0,,,,1999-07-15 00:00:00,,Taikou Risshiden III (Japan).bin
Taikyoku Igo: Heisei Kiin ,1997-09-09 18:43:52,/SLPS_011.31,cd73d4add675992b7f82243379c69464,1997-11-10 15:37:04,/PSIGO.EXE,089a41fdf50c41b47b4c58e426fe2426,1997-11-11 00:00:00,,Taikyoku Igo - Heisei Kiin (Japan) (Track 01).bin
Taikyoku Igo: Shinzui Gosennin: Nigou ,1999-12-23 22:00:00,/SLPM_864.67,2100999275c52c24984220981718b171,,,,1999-12-23 22:20:00,,Taikyoku Igo - Shinzui Gosennin - Nigou (Japan) (Track 1).bin
Taikyoku Igo: Shinzui Gosennin ,1998-12-21 12:10:16,/SLPS_004.57,be6cc7d98551d8ae7df1d67e73fdf399,,,,1998-12-21 12:10:00,,Taikyoku Igo - Shinzui Gosennin (Japan) (Track 1).bin
Taikyoku Shougi: Kiwame ,1995-08-18 14:30:48,/PSX.EXE,47dcf0a1837b175e56aea03eca5d527b,,,,1995-08-16 12:00:00,1995-08-16 12:00:00,Taikyoku Shougi - Kiwame (Japan).bin
Tail Concerto ,1998-10-07 09:54:00,/SLES_013.90,12dbde8abaf39e9cfefb8c56a4e59401,,,,1998-10-08 01:21:17,,Tail Concerto (France).bin
Tail Concerto ,1998-02-25 13:23:48,/SLPS_012.99,4adeb8d7dcce93859a80c0bb3ea6b52a,,,,1998-02-25 13:35:00,,Tail Concerto (Japan).bin
Tail Concerto ,1999-06-13 17:11:32,/SLUS_900.60,01d1b4644bf0bf0931bb986ccb1e4141,,,,1999-08-02 20:20:00,,Tail Concerto (USA) (Demo) (Track 1).bin
Tail Concerto ,1999-06-13 17:11:32,/SLUS_006.60,c0400e8217fd50d16137aa74e9d0e6a1,1999-07-25 23:33:08,/SYSTEM.CNF,06ce21d5cc85fb13d02ea2ab6baf2373,1999-08-31 12:00:00,,Tail Concerto (USA) (Track 1).bin
Tail of the Sun ,1997-04-03 12:10:50,/SCUS_946.07,2767bfd80db266ce525f3e20868654ca,,,,1997-04-03 18:30:00,,Tail of the Sun (USA) (Track 01).bin
Taisen Ren'ai Simulation: Trifers Mahou Gakuen ,2000-02-27 17:40:38,/SLPS_026.72,59e84d29a03dd4fe188a9ec8174195a0,,,,,,Taisen Ren'ai Simulation - Trifers Mahou Gakuen (Japan).bin
Taiyo no Otsuge ,1999-03-16 16:23:12,/SLPS_020.29,253613c1a85f0caada045b8b3fc96489,,,,1999-03-16 16:20:00,,Taiyo no Otsuge (Japan) (Track 01).bin
"Taiyou no Shippo: Wild, Pure, Simple Life ",1996-03-26 21:11:24,/SLPS_003.30,02e4be68661de0fbc7f8b73cf876fbe6,,,,1996-03-17 16:26:13,,"Taiyou no Shippo - Wild, Pure, Simple Life (Japan) (Track 1).bin"
Taklamakan: Tonkou Denki ,1996-09-05 00:00:00,/SLPS_005.93,2448097d3feaa2bb15fbf765cc65153d,,,,1996-08-16 14:17:23,,Taklamakan - Tonkou Denki (Japan) (Track 01).bin
Tales of Destiny ,1997-10-09 21:13:34,/SLPM_801.79,2aa64a44910c6e78b980d96beed88d0a,,,,1997-10-24 01:20:00,,Tales of Destiny (Japan) (Preview Edition by Namco) (Famitsuu Version) (Track 1).bin
Tales of Destiny ,1997-07-31 01:10:00,/SLPM_801.33,e73bc6235234ae4e005df103a1a014a4,,,,1997-07-31 01:10:00,,Tales of Destiny (Japan) (Preview Edition by Namco) (Track 1).bin
Tales of Destiny ,1998-01-09 02:00:00,/SLPS_011.00,95a430500c1391a26ba53448fad137fb,,,,1998-01-09 02:00:00,,Tales of Destiny (Japan) (Rev 1) (Track 1).bin
Tales of Destiny ,1997-12-02 01:03:00,/SLPS_011.00,d78c20f3ebc841391663da918d82536a,,,,1997-12-02 01:03:00,,Tales of Destiny (Japan) (Track 1).bin
Tales of Destiny ,1998-06-30 12:40:32,/SLUS_006.26,2b1285c76abc183f1cce7068db423124,,,,1998-08-03 21:23:36,,Tales of Destiny (USA) (Track 1).bin
Tales of Destiny II ,2001-04-17 11:31:44,/SLUS_013.55,0005c540a0fb9fa98d2203559490ab7c,,,,2001-08-07 11:48:55,,Tales of Destiny II (USA) (Disc 1) (Track 1).bin
Tales of Destiny II ,2001-06-06 12:10:02,/SLUS_013.67,0005c540a0fb9fa98d2203559490ab7c,,,,2001-08-07 11:48:55,,Tales of Destiny II (USA) (Disc 2) (Track 1).bin
Tales of Destiny II ,2001-06-06 12:10:02,/SLUS_013.68,0005c540a0fb9fa98d2203559490ab7c,,,,2001-08-07 11:48:55,,Tales of Destiny II (USA) (Disc 3) (Track 1).bin
Tales of Eternia ,2000-09-16 12:45:28,/SLPM_805.86,ce9f112d528ed218df66e092abd06004,,,,,,Tales of Eternia (Japan) (Demo) (Track 1).bin
Tales of Eternia ,2000-10-02 19:12:04,/SLPS_030.45,b918000f86a7a3604602a06c2c6ada92,2000-10-02 19:56:04,/SYSTEM.CNF,62bdff1124e2cefb930152b299ac59d9,,,Tales of Eternia (Japan) (Disc 1) (Premium Box) (Track 1).bin
Tales of Eternia ,2000-10-02 19:12:04,/SLPS_030.50,b918000f86a7a3604602a06c2c6ada92,,,,,,Tales of Eternia (Japan) (Disc 1) (Track 1).bin
Tales of Eternia ,2000-10-02 19:12:04,/SLPS_030.46,b918000f86a7a3604602a06c2c6ada92,2000-10-02 19:56:20,/SYSTEM.CNF,58a8a8ffba94db75c172dbbb43079d85,,,Tales of Eternia (Japan) (Disc 2) (Premium Box) (Track 1).bin
Tales of Eternia ,2000-10-02 19:12:04,/SLPS_030.51,b918000f86a7a3604602a06c2c6ada92,,,,,,Tales of Eternia (Japan) (Disc 2) (Track 1).bin
Tales of Eternia ,2000-10-02 19:12:04,/SLPS_030.47,b918000f86a7a3604602a06c2c6ada92,2000-10-02 19:56:24,/SYSTEM.CNF,a7be9cf200f17afc0d66294cbb346dfe,,,Tales of Eternia (Japan) (Disc 3) (Premium Box) (Track 1).bin
Tales of Eternia ,2000-10-02 19:12:04,/SLPS_030.52,b918000f86a7a3604602a06c2c6ada92,,,,,,Tales of Eternia (Japan) (Disc 3) (Track 1).bin
Tales of Fandom Vol. 1: Cless Version ,2001-12-20 23:00:00,/SLPS_033.75,d13af2e4780a43ee0c7c68eed57ff64f,,,,2001-12-20 23:00:00,,Tales of Fandom Vol. 1 - Cless Version (Japan).bin
Tales of Fandom Vol. 1: Mint Version ,2001-12-20 23:00:00,/SLPS_033.76,d13af2e4780a43ee0c7c68eed57ff64f,,,,2001-12-20 23:00:00,,Tales of Fandom Vol. 1 - Mint Version (Japan).bin
Tales of Phantasia ,1998-09-29 13:36:58,/SLPM_803.44,64954c5a0f33874dec0bc1a88843c57e,1998-10-12 01:06:00,/TOP/DATA.BIN,4d09b8387947cf5db4ca404c1e849fe0,1998-10-14 08:20:00,,Tales of Phantasia (Japan) (Demo).bin
Tales of Phantasia ,1998-11-23 01:01:00,/SLPS_017.70,a2bf3e1330aeffebae66ac3d0c462b6c,,,,1998-11-23 03:00:00,,Tales of Phantasia (Japan).bin
Tall: Infinity ,2002-02-24 14:31:52,/SLUS_015.47,540cda1ac200f6f511e70d1d125d7641,2003-03-18 11:07:08,/DATA/AGETEC.STR,0b254fe6c0a4c44d879473e1f9eef5ae,2003-04-16 00:00:00,,Tall - Infinity (USA).bin
Tall: Twins Tower ,2000-09-18 11:11:32,/SLPS_030.21,4ff53f4d012dd59e15233b53e7d5ccf8,,,,,,Tall - Twins Tower (Japan).bin
Tall Unlimited ,2002-02-24 14:31:52,/SLPM_871.16,8679dc3fe3c58f754344510edbde0b47,2002-04-15 15:17:52,/MAIN.EXE,5477ebcc5dc77a0fccf786a681dcda2f,2002-04-16 00:00:00,,Tall Unlimited (Japan) (Major Wave).bin
Tall Unlimited ,1999-10-14 03:00:40,/SLPS_023.66,e8321872f30241da15ddd7b8b304fe35,,,,1999-10-18 00:00:00,,Tall Unlimited (Japan).bin
Tama: Adventurous Ball in Giddy Labyrinth ,1994-10-27 15:15:12,/PSX.EXE,ba186d6667fb41a1ebbd969a9d735516,1994-11-04 08:12:38,/BALL/STUFF.TIM,5526331f2a8f95d434eb6554701c3608,1994-10-26 15:23:17,1994-11-10 16:40:00,Tama - Adventurous Ball in Giddy Labyrinth (Japan) (Track 01).bin
Tamago de Puzzle ,1999-02-22 15:00:00,/SCPS_100.44,b138acb4c377a8661b9efd04189d20fb,,,,1999-02-22 15:00:00,,Tamago de Puzzle (Japan) (Track 1).bin
Tamamayu Monogatari: Dennou Bijutsukan ,1998-08-28 16:23:56,/SLPM_803.25,bdbdf0f22d598d30063d5f6572d15950,,,,1998-08-28 18:10:00,,Tamamayu Monogatari - Dennou Bijutsukan (Japan).bin
Tamamayu Monogatari ,1999-07-25 14:41:54,/SLPS_911.54,518d09fa54d83878dfdff9698025e62b,1999-07-25 14:43:52,/DATA/DATA.001,51679dfbe3dc4f9ee03f7311ac64403a,1999-07-25 02:00:00,,Tamamayu Monogatari (Japan) (PlayStation the Best).bin
Tamamayu Monogatari ,1998-11-10 01:40:48,/SLPS_017.29,7c3b7f9987324e85190780aaef6cb873,1998-11-10 01:45:56,/DATA/DATA.001,f69e84786a5a548c3b1703e8d75be1c7,1998-11-10 02:00:00,,Tamamayu Monogatari (Japan).bin
Tanaka Torahiko no Ultra-ryuu Shougi: Ibisha Anaguma-hen ,1999-07-19 10:46:34,/SLPS_02.261,37485928283fac27566bf48ebc318958,,,,1999-07-19 12:00:00,,Tanaka Torahiko no Ultra-ryuu Shougi - Ibisha Anaguma-hen (Japan) (Track 1).bin
Tank Racer ,1999-02-09 03:13:52,/SLED_019.42,bed1f72ae274e1de821876c6732c32b7,1999-02-15 03:58:06,/RESETPSX.TIM,cebcaedca97e96342c113ec3f415b32b,1998-09-29 09:00:00,,Tank Racer (Europe) (Demo) (Track 1).bin
Tank Racer ,1999-01-22 16:46:46,/SLES_012.48,262cb684443be59df77da155630ee59d,1999-01-22 16:51:56,/TANKRAC.DAT,ed750a74eb64c31b93951609037512c2,1999-01-22 09:00:00,,"Tank Racer (Europe) (En,Fr,De,Es,It) (Track 01).bin"
Tanoshii Mahjong ,1998-10-20 11:19:02,/SLPM_861.72,2566e2b973d480b11784fe61220f19bf,1998-10-20 12:03:54,/SYSTEM.CNF,81d093750675bd9dfe25ecf531af2872,1998-10-21 12:00:00,,Tanoshii Mahjong (Japan) (Track 01).bin
Tantei Jinguuji Saburou: Early Collection ,2000-11-14 16:34:40,/SLPS_031.37,bb498db07694788a65c30f6335ccb41d,2000-11-14 20:23:28,/GAME/YOKOHAMA.EXE,3692c4fb9efe84815fc5c734a948f334,,,Tantei Jinguuji Saburou - Early Collection (Japan) (Fukyuuban).bin
Tantei Jinguuji Saburou: Early Collection ,1999-05-07 18:50:04,/SLPS_021.57,325a3b8c57a2863bf3d52653115bec8d,1999-06-17 14:13:08,/DATA.ARP,18be357fd6f3d3dd0a7af31d3e555cee,1999-06-17 18:45:00,,Tantei Jinguuji Saburou - Early Collection (Japan).bin
Tantei Jinguuji Saburou: Mikan no Report ,2000-11-05 23:52:28,/SLPS_030.16,b07929dfa68351ccd44767255274b87b,,,,,,Tantei Jinguuji Saburou - Mikan no Report (Japan) (Fukyuuban) (Track 1).bin
Tantei Jinguuji Saburou: Mikan no Report ,1996-10-22 21:36:36,/SLPS_005.44,fd73fd4d8f7ab6556679253dd9c7c296,1996-10-30 14:10:12,/SCENE/S24/S22_01.BIN,c966b63d470fd629e68e6c669c528a8d,1996-10-01 00:00:00,,Tantei Jinguuji Saburou - Mikan no Report (Japan) (Track 1).bin
Tantei Jinguuji Saburou: Tomoshibi ga Kienu Ma ni ,2000-08-13 05:56:28,/SLPS_030.15,a480b8070eb87357e67631b1a03609b8,,,,,,Tantei Jinguuji Saburou - Tomoshibi ga Kienu Ma ni (Japan) (Fukyuuban).bin
Tantei Jinguuji Saburou: Tomoshibi ga Kienu Ma ni ,1999-10-14 14:46:42,/SLPS_024.27,87795e6785a5776292f31d1b052f91f5,,,,1999-10-14 15:17:00,,Tantei Jinguuji Saburou - Tomoshibi ga Kienu Ma ni (Japan).bin
Tantei Jinguuji Saburou: Yume no Owari ni ,2000-09-02 20:51:36,/SLPS_030.14,0040f64600ba0988b382e999251a3a28,,,,,,Tantei Jinguuji Saburou - Yume no Owari ni (Japan) (Fukyuuban).bin
Tantei Jinguuji Saburou: Yume no Owari ni ,1998-02-18 16:47:26,/SLPS_013.56,4cedaa5427ec5bf763424c2a4ed06ba2,1998-02-24 11:38:48,/S80/S82.BIN,2d49aec1d183c7d30c1f047204e2543b,1998-02-24 11:49:23,,Tantei Jinguuji Saburou - Yume no Owari ni (Japan).bin
Taregoro: Tarepanda no Iru Nichijou ,2000-06-13 06:01:12,/SLPS_028.83,7dc814732b7c9fcd0d10d1db4ce2545b,2000-07-19 19:23:04,/M_01_1.WAV,d41d8cd98f00b204e9800998ecf8427e,,,Taregoro - Tarepanda no Iru Nichijou (Japan) (Track 1).bin
Tasogare no Ode: Ode to the Sunset Era ,1996-10-12 02:35:58,/SLPS_005.32,20bffed7557cd62440f774fdb39c9e9b,,,,1996-11-14 17:20:00,,Tasogare no Ode - Ode to the Sunset Era (Japan).bin
Tasogare no Ode ,1996-10-12 02:35:58,/SLPS_005.32,20bffed7557cd62440f774fdb39c9e9b,,,,1996-11-14 17:20:00,,Tasogare no Ode (Japan).bin
Tatsunoko Fight ,2000-08-04 16:04:42,/SLPS_029.39,2b4fcf01fb86e64640e86be8694d15ca,2000-08-04 16:05:12,/FGT0.BIN,9837eaa95747c5d11f23efa13ccc0ea1,,,Tatsunoko Fight (Japan) (Track 1).bin
Taxi 2 ,2001-10-03 23:44:22,/SLES_035.97,df9b1a5bc7f809d60faa60be39be9938,2001-11-07 10:31:26,/SILENCE.WAV,d41d8cd98f00b204e9800998ecf8427e,2001-11-12 10:00:00,,"Taxi 2 (France) (En,Fr) (Track 01).bin"
Team Buddies ,2000-06-07 11:27:40,/SCES_029.86,6056504d5f86454483ea6f2209811a5e,2000-06-20 16:49:16,/MOVIE/OUTROL2.STR,74544c79263be18e942b639a5c8fb197,,,"Team Buddies (Europe) (En,Es,It).bin"
Team Buddies ,2000-06-29 22:51:38,/SCES_019.23,c681babdd3f6ee809250f6636af1864a,,,,,,"Team Buddies (Europe) (En,Fr,De).bin"
Team Buddies ,2000-06-27 15:25:48,/SLUS_008.69,672c39470912985bb453aed901d4e645,,,,1999-09-12 18:22:29,,Team Buddies (USA) (Track 1).bin
Team Losi RC Racer ,1998-09-07 18:14:08,/SLUS_006.66,c1a9d81c06223004e7730cd6f448cd6b,1998-09-07 18:14:10,/SYMS/NEW.SYM,769da8a894c8d2c4a5f93f6a5a42a680,1998-08-05 11:00:41,,Team Losi RC Racer (USA) (Track 01).bin
Tech PlayStation 97-10 ,1997-02-02 14:35:56,/SLPM_801.40,fd098881fcd16bec9590e0fc28e71ba1,1997-07-24 23:06:22,/MOVIE/TOMB2.STR,9a998a639687e66723247642a5e49232,1997-08-08 10:00:00,,Tech PlayStation 97-10 (Japan) (Track 1).bin
Tech PlayStation 97-4 ,1996-11-27 11:56:52,/SLPM_800.84,988a2ddb9f5e02b23e72b7a28e78662b,1997-01-20 19:11:00,/BB/BB.EXE,18cab0c20488a5e8e812c3f35808a22c,1997-01-25 10:30:00,,Tech PlayStation 97-4 (Japan) (Track 1).bin
Tech PlayStation 97-5 ,1997-01-31 14:18:42,/SLPM_800.89,fd098881fcd16bec9590e0fc28e71ba1,,,,1997-02-08 12:30:00,,Tech PlayStation 97-5 (Japan) (Track 01).bin
Tech PlayStation 97-6 ,1997-02-02 14:35:56,/SLPM_801.00,fd098881fcd16bec9590e0fc28e71ba1,1997-03-07 19:13:56,/MENU/DA.2,d41d8cd98f00b204e9800998ecf8427e,1997-03-08 13:45:00,,Tech PlayStation 97-6 (Japan) (Track 1).bin
Tech PlayStation 97-7 ,1997-02-02 14:35:56,/SLPM_801.08,fd098881fcd16bec9590e0fc28e71ba1,1997-03-29 23:26:10,/MOVIE/POYA2.STR,d6b1ac666eb96ce63df26ebe0463a43c,1997-04-01 09:50:00,,Tech PlayStation 97-7 (Japan) (Track 1).bin
Tech PlayStation 97-8 ,1997-02-02 14:35:56,/SLPM_801.17,fd098881fcd16bec9590e0fc28e71ba1,1997-04-30 16:39:50,/MOVIE/ZERO.STR,228fd08a6bf0c8c230e4674d44f1e7b7,1997-05-12 12:35:00,,Tech PlayStation 97-8 (Japan) (Track 1).bin
Tech PlayStation 97-9 ,1997-02-02 14:35:56,/SLPM_801.28,fd098881fcd16bec9590e0fc28e71ba1,1997-05-30 20:42:12,/MOVIE/METAL.STR,58f691034bb72780873e336fc5fb215f,1997-06-24 21:00:00,,Tech PlayStation 97-9 (Japan) (Track 1).bin
Tech PlayStation Vol. 1 ,1997-02-02 14:35:56,/SLPM_801.88,fd098881fcd16bec9590e0fc28e71ba1,1997-12-10 19:22:36,/DATAWEST/BREPRO.EXE,4eb71ba9f7c6e8720e3ad73876dec302,1997-12-11 20:00:00,,Tech PlayStation Vol. 1 (Japan).bin
Techno BB ,2001-02-13 02:35:40,/SLPM_867.38,ae500d828990e200a380fb403381254b,,,,2001-02-15 00:53:31,,Techno BB (Japan) (Track 01).bin
TechnoMage: De Terugkeer der Eeuwigheid ,2001-01-18 17:11:44,/SLES_032.45,132936b265614c543369cf12c278c219,2001-01-19 11:45:04,/TXT/NL/GLOBALS.DLG,bee92da17749a95dddfba83aa0d3c5e6,2001-05-18 22:00:00,,TechnoMage - De Terugkeer der Eeuwigheid (Netherlands).bin
TechnoMage: Die Rueckkehr der Ewigkeit ,2001-01-18 17:11:44,/SLES_028.31,3aa5c039314ec583bce558f2ed5ef13e,2001-01-19 11:45:04,/TXT/GER/GLOBALS.DLG,f9c13f748d91345178634c6141fb1b9a,2001-02-09 22:00:00,,TechnoMage - Die Rueckkehr der Ewigkeit (Germany).bin
Technomage: El Retorno de la Eternidad ,2001-01-18 17:11:44,/SLES_032.44,bc065d2eb467079d959ec4e23d056af5,2001-01-19 11:45:04,/TXT/SPA/GLOBALS.DLG,53987c5bdb83af18b7da8fb731dcc780,2001-05-16 22:00:00,,Technomage - El Retorno de la Eternidad (Spain).bin
TechnoMage: En Quete de L'Eternite ,2001-05-04 12:37:24,/SLES_032.42,67c93f9fbed038f5214e90aa833310a2,,,,2001-05-17 22:00:00,,TechnoMage - En Quete de L'Eternite (France).bin
TechnoMage: Return of Eternity ,2001-05-02 17:30:26,/SLES_032.41,ff8767ecacdb0d532eaf5188a2147e06,,,,2001-05-10 22:00:00,,TechnoMage - Return of Eternity (Europe).bin
TechnoMage: Ritorno all'Eternita ,2001-01-18 17:11:44,/SLES_032.43,ccb5aa87bfcdf0b96b165f2dfc8951e2,2001-01-19 11:45:04,/TXT/ITA/GLOBALS.DLG,2ed52351b6cfaa807d997ea83b24c8f2,2001-05-17 22:00:00,,TechnoMage - Ritorno all'Eternita (Italy).bin
Tecmo Stackers ,1997-08-15 13:29:30,/SLUS_003.15,3a6b5066efa098d832f8fd19d620aecd,,,,1997-08-15 13:39:00,,Tecmo Stackers (USA) (Track 01).bin
Tecmo Super Bowl ,1996-08-29 13:57:20,/SLPS_005.65,dae696159dc9524a2ee604778e1f0e0e,1996-08-30 21:25:54,/TSB.EXE,cf48b53ae36f6354dd1c330c46ec1ba7,1996-09-02 00:00:00,,Tecmo Super Bowl (Japan) (Track 1).bin
Tecmo Super Bowl ,1996-08-22 13:10:14,/SLUS_000.70,634dcfe8f08c67e1f91bec2d030939ff,1996-08-22 16:01:24,/TSB.EXE,0b62fb38cf5cb0bd6c192beffc7f4cf9,1996-08-23 00:00:00,,Tecmo Super Bowl (USA) (Track 1).bin
Tecmo World Golf: Japan ,1996-04-26 13:01:58,/SLUS_002.99,fc7ff0e4c3164ddecdfb7fe2092fc731,,,,1995-09-04 16:00:00,1995-09-14 23:00:00,Tecmo World Golf - Japan (USA).bin
Tecmo's Deception: Invitation to Darkness ,1996-10-28 19:32:52,/SLUS_003.40,db613ba6567bb3f8898a9c2dfb2fe3d1,1996-10-28 19:33:26,/TITLE.EXE,0f445b56a5243b0216c2458dd9e0d151,1996-10-28 18:00:00,,Tecmo's Deception - Invitation to Darkness (USA) (Track 1).bin
Teitoku no Ketsudan II ,1996-07-01 00:00:00,/SLPS_004.48,cf7e526686db14913d4182fbd8a1972a,,,,1996-07-01 00:00:00,,Teitoku no Ketsudan II (Japan) (Track 1).bin
Teitoku no Ketsudan III ,1997-02-17 00:00:00,/SLPS_007.88,f67f41f53f8c1b0467304900c0ee0271,,,,1997-02-17 00:00:00,,Teitoku no Ketsudan III (Japan) (Track 1).bin
Teitoku no Ketsudan III with Power-Up Kit ,1997-12-05 00:00:00,/SLPS_012.16,bef517e3199bc0895dd4dcf5c1a6f3e0,,,,1997-11-28 00:00:00,,Teitoku no Ketsudan III with Power-Up Kit (Japan).bin
Tekken ,1995-08-01 20:37:14,/SCES_000.05,8c14afc6f2d9da4d7b94cc690e49badf,1995-08-01 20:38:10,/SYSTEM.CNF,2681979106cd5c18da39e690407d989d,1995-08-01 22:00:00,,Tekken (Europe) (Track 01).bin
Tekken ,1995-06-05 23:27:30,/PSX.EXE,bcf3cc33dd4e3a4fdaad056e01c8d1a4,1995-06-05 23:27:46,/TEKKEN.EXE,3174bac3ab22ddbb2a60995aeba53e8d,1995-06-16 12:00:00,,Tekken (Japan) (Rev 1) (Track 01).bin
Tekken ,1995-03-12 03:38:38,/PSX.EXE,aa286351fa77d8c1daddfaa2c1c5dd4c,1995-03-12 03:51:28,/TEKKEN.EXE,da3eae12699d505e93def954751d0096,1995-03-12 05:00:00,,Tekken (Japan) (Track 01).bin
Tekken ,1995-07-14 13:10:46,/SLUS_000.06,73d23ea5e25d26ef04c7e729f78a20eb,1995-07-28 10:25:18,/SYSTEM.CNF,dec55fce5964e2e58d6360540857aee7,1995-07-28 12:00:00,,Tekken (USA) (Track 01).bin
Tekken 2 ,1996-06-05 11:19:30,/SCES_002.55,88d0666a70ebc1a70ade4a4b389f9998,,,,1996-06-05 01:00:00,,Tekken 2 (Europe) (EDC) (Track 1).bin
Tekken 2 ,1996-06-05 11:19:30,/SCES_002.55,88d0666a70ebc1a70ade4a4b389f9998,,,,1996-06-05 01:00:00,,Tekken 2 (Europe) (Track 1).bin
Tekken 2 ,1996-03-06 20:37:14,/SLPS_003.00,da8ce72288b7f38c493a3d6b07f77698,,,,1996-03-07 01:30:00,,Tekken 2 (Japan) (Rev 1) (Track 1).bin
Tekken 2 ,1996-03-03 22:29:34,/SLPS_003.00,632dd038a4d0a36511c48d900d97c882,,,,1996-03-05 01:10:00,,Tekken 2 (Japan) (Track 1).bin
Tekken 2 ,1998-06-24 01:00:00,/SLUS_002.13,389e4d83f8ab582423d8ea208729714e,,,,1998-06-24 01:00:00,,Tekken 2 (USA) (Rev 1) (Track 1).bin
Tekken 2 ,1996-06-04 16:14:14,/SLUS_002.13,331f21899dcccf918e4080c927afec05,,,,1996-06-04 01:00:00,,Tekken 2 (USA) (Track 1).bin
Tekken 2 + Fade to Black + F1 + V-CD ,1995-12-06 08:57:14,/SCED_004.94,d9239f50948db15b7f7a12f0c7ff97d9,1996-08-01 06:42:28,/INGAME/GAME.EXE,6585f4f362b48243c8382d41a72269b1,1996-08-23 09:05:28,1996-08-23 10:49:00,Tekken 2 + Fade to Black + F1 + V-CD (Germany) (Track 1).bin
Tekken 2 + Fade to Black + V-CD ,1995-12-06 08:57:14,/SCED_004.67,d9239f50948db15b7f7a12f0c7ff97d9,1996-07-31 18:17:54,/MOVIES/FFF.STR,45976643a41e265b15d53b161043bf50,1996-08-01 09:05:28,1996-08-01 10:49:00,Tekken 2 + Fade to Black + V-CD (France) (Track 1).bin
Tekken 3 ,1998-06-19 01:10:00,/TEKKEN3/SCES_012.37,19b073911c2a5af9795bbaf967d85be0,,,,1998-06-19 01:10:00,,Tekken 3 (Europe) (Alt) (Track 1).bin
